gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1932935269	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF187	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	Nueva Esperanza	Amazonas	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-5.923	-78.5477											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.320Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935268	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF242	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Amazonas	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-6.6064	-78.0885											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.319Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935267	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF221	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Amazonas	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-6.0938	-78.0746											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.284Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935266	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF196	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Amazonas	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-6.002	-78.5119											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.283Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935265	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF191	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cajamarca	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-6.0424	-78.6951											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.286Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935264	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF204	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	Condorpuna	Amazonas	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-6.0469	-78.2809											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.285Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935263	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF192	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cajamarca	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-6.0429	-78.686											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.282Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935262	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF190	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cajamarca	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-6.0346	-78.6956											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.280Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935261	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF186	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	Nueva Esperanza	Amazonas	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-5.9138	-78.5569											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.282Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935260	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF195	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Amazonas	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-6.0016	-78.539											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.282Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935259	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF176	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	RN Yanachaga Chemillen	Pasco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-10.3375	-75.2548							2007-01-01T00:00:00			2007	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.277Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935258	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF189	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	San Pedro	Cajamarca	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-5.9699	-78.7682											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.279Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935257	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF205	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	Condorpuna	Amazonas	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-6.0414	-78.2551											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.278Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935256	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF227	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	Chucen	Cajamarca	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-6.3804	-78.2965											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.274Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935255	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF178	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	RN Yanachaga Chemillen	Pasco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-10.3341	-75.2614							1988-01-01T00:00:00			1988	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.272Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935254	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF241	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Amazonas	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-6.5883	-78.0947											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.276Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935253	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF188	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	San Pedro	Cajamarca	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-5.9768	-78.7778											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.275Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935252	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF201	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cajamarca	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-6.153	-78.4645											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.268Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935251	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF223	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Amazonas	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-6.2509	-78.3463											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.267Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935250	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF177	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	RN Yanachaga Chemillen	Pasco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-10.3874	-75.2614							2001-01-01T00:00:00			2001	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.271Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935249	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF124	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	BZ Bosque Nublado	Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-12.8806	-71.9194							2003-01-01T00:00:00			2003	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.264Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935248	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF126	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	BZ Bosque Nublado	Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-12.8509	-71.94							2003-01-01T00:00:00			2003	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.263Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935247	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF129	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	SH Machu Picchu	Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.265	-72.4538											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.265Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935246	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF142	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Ayacucho	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.0406	-73.6787											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.265Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935245	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF104	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	SN Megatoni	Madre de Dios	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-12.2795	-72.0262							2004-01-01T00:00:00			2004	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.304Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935244	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF079	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Puno	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.4887	-70.3768											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.302Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935243	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF096	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	RC Amakaeri	Madre de Dios	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-12.8636	-70.9811							2007-01-01T00:00:00			2007	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.305Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935242	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF091	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	BZ Bosque Nublado	Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.1747	-71.5878											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.304Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935241	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF121	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	BZ Bosque Nublado	Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.1839	-71.6446							2003-01-01T00:00:00			2003	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.300Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935240	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF128	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	PN Manu	Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-12.4782	-72.0799											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.299Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935239	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF088	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.4918	-70.9342											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.298Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935238	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF095	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	RC Amakaeri	Madre de Dios	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-12.859	-70.9863							2007-01-01T00:00:00			2007	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.296Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935237	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF101	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	RC Amakaeri	Madre de Dios	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-12.8301	-71.2659							2008-01-01T00:00:00			2008	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.295Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935236	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF077	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	BZ Megatoni	Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-12.5763	-72.1144											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.297Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935235	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF090	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	ACP Japu-Bosque Ukumari Llaqta	Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.3623	-71.0362											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.297Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935234	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF087	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.5649	-70.9586											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.293Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935233	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF127	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	PN Manu	Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-12.4931	-72.0776											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.292Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935232	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF092	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	BZ Amakaeri	Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.1849	-71.1882											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.294Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935231	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF076	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	BZ Megatoni	Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-12.5916	-72.1603											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.294Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935230	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF086	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.6638	-70.8215											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.291Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935229	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF105	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	SN Megatoni	Madre de Dios	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-12.4257	-72.0479							2008-01-01T00:00:00			2008	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.290Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935228	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF141	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Ayacucho	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.043	-73.9138											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.290Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935227	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF078	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	BZ Megatoni	Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-12.527	-72.0974											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.287Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935226	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF123	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	BZ Bosque Nublado	Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-12.8304	-71.9309							2003-01-01T00:00:00			2003	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.287Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935225	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JF089	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.3105	-70.8367											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Judith Figueroa			2022-01-30T11:40:19.289Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
